"SourceFile","GPSLatitude","GPSLongitude","DateTimeOriginal","country"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_175525.jpg",31.617231,-7.988539,"2023:04:05 09:30:00","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_175714.jpg",31.6159989722222,-7.989771,"2023:04:05 09:30:53","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_175816.jpg",31.6171089722222,-7.988825,"2023:04:05 09:31:27","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_180026.jpg",31.61718,-7.98882097222222,"2023:04:05 09:34:39","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_180103.jpg",31.6197899722222,-7.985227,"2023:04:05 10:18:03","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_180214.jpg",31.6202719722222,-7.98473597222222,"2023:04:05 10:19:47","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_180808.jpg",31.6214909722222,-7.98216997222222,"2023:04:05 10:40:06","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_180901.jpg",31.621531,-7.982419,"2023:04:05 10:30:45","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181006.jpg",31.6216,-7.98219897222222,"2023:04:05 10:33:22","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181049.jpg",31.6215,-7.982139,"2023:04:05 10:38:54","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181343.jpg",31.621497,-7.98199597222222,"2023:04:05 10:44:46","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181433.jpg",31.621468,-7.981949,"2023:04:05 10:46:08","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181605.jpg",31.621555,-7.981744,"2023:04:05 10:47:10","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181727.jpg",31.621655,-7.98174897222222,"2023:04:05 10:56:11","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181816.jpg",31.621703,-7.98172397222222,"2023:04:05 10:56:23","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_181923.jpg",31.6220449722222,-7.981714,"2023:04:05 10:57:49","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_182121.jpg",31.6220089722222,-7.98171197222222,"2023:04:05 11:01:07","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_182722.jpg",31.6220549722222,-7.98186,"2023:04:05 11:04:14","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_182913.jpg",31.621935,-7.981938,"2023:04:05 11:05:28","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_182939.jpg",31.621932,-7.981993,"2023:04:05 11:05:47","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_183141.jpg",31.6216639722222,-7.982191,"2023:04:05 11:08:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_183230.jpg",31.621656,-7.98219297222222,"2023:04:05 11:09:21","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_202907.jpg",31.623431,-7.98407597222222,"2023:04:05 11:32:59","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_202941.jpg",31.623428,-7.984102,"2023:04:05 11:33:09","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_203043.jpg",31.623394,-7.984109,"2023:04:05 11:33:29","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_203713.jpg",31.623618,-7.98377697222222,"2023:04:05 12:06:08","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_203839.jpg",31.623438,-7.98396697222222,"2023:04:05 12:16:13","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_204056.jpg",31.6229049722222,-7.985113,"2023:04:05 12:33:07","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_210306.jpg",31.623272,-7.98864497222222,"2023:04:05 12:49:25","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_210602.jpg",31.6322569722222,-7.98892,"2023:04:05 16:07:01","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_210811.jpg",31.630762,-7.989708,"2023:04:05 14:54:58","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_210840.jpg",31.631001,-7.99023097222222,"2023:04:05 15:18:30","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_211035.jpg",31.631001,-7.9903,"2023:04:05 15:53:31","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_211253.jpg",31.631032,-7.990043,"2023:04:05 15:54:22","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_211631.jpg",31.632082,-7.98625997222222,"2023:04:05 16:17:05","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_211743.jpg",31.6320729722222,-7.986225,"2023:04:05 16:22:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_211840.jpg",31.632099,-7.986297,"2023:04:05 16:17:10","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212021.jpg",31.631982,-7.986189,"2023:04:05 16:19:39","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212050.jpg",31.631983,-7.986207,"2023:04:05 16:19:27","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212130.jpg",31.6320489722222,-7.98619597222222,"2023:04:05 16:19:08","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212228.jpg",31.630445,-7.985343,"2023:04:05 16:26:55","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212304.jpg",31.6320109722222,-7.98629397222222,"2023:04:05 16:20:22","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212408.jpg",31.632031,-7.98626197222222,"2023:04:05 16:38:01","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212441.jpg",31.6343409722222,-7.985343,"2023:04:05 16:37:14","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212551.jpg",31.6321849722222,-7.986106,"2023:04:05 16:29:59","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212651.jpg",31.6322119722222,-7.98610697222222,"2023:04:05 16:30:05","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212715.jpg",31.6304569722222,-7.984295,"2023:04:05 16:35:08","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212749.jpg",31.6322,-7.986112,"2023:04:05 16:30:55","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230405_212853.jpg",31.6320869722222,-7.986231,"2023:04:05 16:33:48","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230406_102733.jpg",31.6309949722222,-7.993519,"2023:04:06 10:27:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230406_103710.jpg",31.6320149722222,-7.9942,"2023:04:06 10:37:11","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230406_103729.jpg",31.6311819722222,-7.992624,"2023:04:06 10:37:29","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230406_104334.jpg",31.631122,-7.99285097222222,"2023:04:06 10:43:35","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105320.jpg",NA,NA,"2023:04:07 10:53:21",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105351.jpg",NA,NA,"2023:04:07 10:53:52",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105700.jpg",NA,NA,"2023:04:07 10:57:01",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105710.jpg",NA,NA,"2023:04:07 10:57:10",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105724.jpg",NA,NA,"2023:04:07 10:57:25",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105905.jpg",NA,NA,"2023:04:07 10:59:07",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105912.jpg",NA,NA,"2023:04:07 10:59:13",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_105945.jpg",NA,NA,"2023:04:07 10:59:46",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_110044.jpg",NA,NA,"2023:04:07 11:00:45",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_110112.jpg",NA,NA,"2023:04:07 11:01:13",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_110148.jpg",NA,NA,"2023:04:07 11:01:49",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_110220.jpg",NA,NA,"2023:04:07 11:02:21",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_110359.jpg",NA,NA,"2023:04:07 11:04:01",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_111504.jpg",NA,NA,"2023:04:07 11:15:05",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_142405.jpg",30.940666,-6.96685497222222,"2023:04:07 14:24:07","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_142510.jpg",30.9409309722222,-6.966965,"2023:04:07 14:25:11","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_144953.jpg",30.9415219722222,-6.96579997222222,"2023:04:07 14:49:55","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145045.jpg",30.941489,-6.965809,"2023:04:07 14:50:46","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145058.jpg",30.9414909722222,-6.96577597222222,"2023:04:07 14:50:59","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145224.jpg",30.941952,-6.96571297222222,"2023:04:07 14:52:25","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145248.jpg",30.9418819722222,-6.96571297222222,"2023:04:07 14:52:49","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145300.jpg",30.941862,-6.965728,"2023:04:07 14:53:01","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145306.jpg",30.941849,-6.965745,"2023:04:07 14:53:07","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145353.jpg",30.9389639722222,-6.958996,"2023:04:07 14:53:54","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145533.jpg",30.94217,-6.965626,"2023:04:07 14:55:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_145908.jpg",30.9421619722222,-6.966122,"2023:04:07 14:59:09","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_150701.jpg",30.937605,-6.964366,"2023:04:07 15:07:02","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_150744.jpg",30.9419679722222,-6.96621997222222,"2023:04:07 15:07:45","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_151521.jpg",30.9421479722222,-6.96646097222222,"2023:04:07 15:15:23","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230407_151545.jpg",30.942108,-6.966469,"2023:04:07 15:15:46","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_132426.jpg",31.6310549722222,-7.99269897222222,"2023:04:06 10:28:00","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133227.jpg",31.6311299722222,-7.99256497222222,"2023:04:06 10:19:33","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133311.jpg",31.6311749722222,-7.99281897222222,"2023:04:06 10:18:25","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133415.jpg",31.6311299722222,-7.992693,"2023:04:06 10:17:57","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133610.jpg",31.631139,-7.99260197222222,"2023:04:06 10:20:30","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133754.jpg",31.631181,-7.992676,"2023:04:06 10:19:10","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_133831.jpg",31.6311019722222,-7.992618,"2023:04:06 10:21:04","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134037.jpg",31.631045,-7.99265897222222,"2023:04:06 10:23:57","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134152.jpg",31.631008,-7.992376,"2023:04:06 10:25:46","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134245.jpg",31.6309889722222,-7.99241197222222,"2023:04:06 10:26:10","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134329.jpg",31.630984,-7.99242,"2023:04:06 10:26:28","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134409.jpg",31.631111,-7.99295097222222,"2023:04:06 10:30:10","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134501.jpg",31.6312519722222,-7.992655,"2023:04:06 10:31:42","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134537.jpg",31.6312059722222,-7.992918,"2023:04:06 10:34:28","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134629.jpg",31.631101,-7.992522,"2023:04:06 10:40:49","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134727.jpg",31.631108,-7.99265197222222,"2023:04:06 10:45:54","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_134934.jpg",31.631488,-7.99254597222222,"2023:04:06 10:48:33","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135015.jpg",31.6312779722222,-7.99253897222222,"2023:04:06 10:47:21","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135051.jpg",31.631426,-7.992642,"2023:04:06 10:47:35","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135325.jpg",31.631492,-7.989281,"2023:04:06 10:55:48","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135406.jpg",31.631349,-7.989346,"2023:04:06 10:56:32","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135500.jpg",31.6303499722222,-7.989542,"2023:04:06 10:59:15","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135542.jpg",31.629435,-7.989639,"2023:04:06 11:03:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135622.jpg",31.6298369722222,-7.98961597222222,"2023:04:06 11:01:03","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135802.jpg",31.629394,-7.98965897222222,"2023:04:06 11:03:51","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_135911.jpg",31.629152,-7.989644,"2023:04:06 11:04:15","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_140131.jpg",31.6289739722222,-7.98961597222222,"2023:04:06 11:05:20","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_140247.jpg",31.6286319722222,-7.98957197222222,"2023:04:06 11:06:25","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_140529.jpg",31.6286319722222,-7.989569,"2023:04:06 11:06:40","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145049.jpg",NA,NA,"2023:04:10 14:06:27",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145203.jpg",NA,NA,"2023:04:10 13:37:02",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145301.jpg",31.628235,-7.989624,"2023:04:06 11:08:47","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145547.jpg",31.6232919722222,-7.98869297222222,"2023:04:06 11:22:26","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145625.jpg",31.6219719722222,-7.988602,"2023:04:06 11:28:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_145955.jpg",31.279498,-7.37784597222222,"2023:04:06 16:25:05","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_150136.jpg",NA,NA,"2023:04:06 16:01:44",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_150328.jpg",31.279492,-7.377836,"2023:04:06 16:25:12","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_150818.jpg",31.2676219722222,-7.262044,"2023:04:06 16:59:26","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_151118.jpg",31.2871799722222,-7.237387,"2023:04:06 17:28:35","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_151310.jpg",31.287182,-7.237401,"2023:04:06 17:30:06","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_151424.jpg",NA,NA,"2023:04:06 17:32:29",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_152359.jpg",NA,NA,"2023:04:06 17:35:47",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_152429.jpg",NA,NA,"2023:04:06 18:07:56",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_152658.jpg",NA,NA,"2023:04:06 18:17:28",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_152842.jpg",NA,NA,"2023:04:06 18:23:00",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_153120.jpg",NA,NA,"2023:04:06 18:29:49",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_153237.jpg",31.0460299722222,-7.127574,"2023:04:07 09:58:47","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_153328.jpg",31.0460209722222,-7.127569,"2023:04:07 09:58:51","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_155228.jpg",31.046658,-7.12764297222222,"2023:04:07 10:01:21","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_155439.jpg",NA,NA,"2023:04:07 10:02:57",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193148.jpg",NA,NA,"2023:04:07 10:04:04",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193357.jpg",NA,NA,"2023:04:07 10:04:37",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193517.jpg",NA,NA,"2023:04:07 10:05:18",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193619.jpg",NA,NA,"2023:04:07 10:08:43",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193658.jpg",NA,NA,"2023:04:07 10:10:24",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_193729.jpg",NA,NA,"2023:04:07 10:11:44",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194016.jpg",NA,NA,"2023:04:07 10:29:09",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194120.jpg",NA,NA,"2023:04:07 10:32:02",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194211.jpg",NA,NA,"2023:04:07 10:33:54",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194304.jpg",NA,NA,"2023:04:07 10:34:17",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194548.jpg",NA,NA,"2023:04:07 10:35:45",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194826.jpg",NA,NA,"2023:04:07 10:36:22",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_194931.jpg",NA,NA,"2023:04:07 10:36:31",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_195337.jpg",NA,NA,"2023:04:07 10:41:12",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_195530.jpg",NA,NA,"2023:04:07 10:41:25",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_195714.jpg",NA,NA,"2023:04:07 10:45:58",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_195823.jpg",NA,NA,"2023:04:07 10:46:37",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_200045.jpg",NA,NA,"2023:04:07 10:47:40",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_200259.jpg",NA,NA,"2023:04:07 10:47:47",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_200434.jpg",NA,NA,"2023:04:07 10:49:25",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_200509.jpg",NA,NA,"2023:04:07 10:50:08",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230410_200630.jpg",NA,NA,"2023:04:07 10:50:51",NA
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184201.jpg",32.0139349722222,-6.72153297222222,"2023:04:14 17:15:53","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184252.jpg",32.013939,-6.72180397222222,"2023:04:14 17:13:07","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184337.jpg",32.013941,-6.72180497222222,"2023:04:14 17:12:56","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184506.jpg",32.0142019722222,-6.721426,"2023:04:14 16:58:37","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184644.jpg",32.095762,-6.48062497222222,"2023:04:14 15:36:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184754.jpg",32.10849,-6.462773,"2023:04:14 15:16:43","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_184943.jpg",32.1085849722222,-6.464264,"2023:04:14 14:56:26","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_185324.jpg",32.105656,-6.464521,"2023:04:14 14:47:55","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_185827.jpg",32.10678,-6.44217597222222,"2023:04:14 15:03:43","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_185925.jpg",32.1067869722222,-6.44216297222222,"2023:04:14 15:03:39","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_185944.jpg",32.1014989722222,-6.463034,"2023:04:14 14:46:27","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_190141.jpg",32.108426,-6.435025,"2023:04:14 15:07:28","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_191326.jpg",32.100667,-6.46493497222222,"2023:04:14 14:30:30","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_191541.jpg",32.061061,-6.67855897222222,"2023:04:14 13:26:42","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_192022.jpg",32.0675359722222,-6.67170697222222,"2023:04:14 13:18:32","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_192131.jpg",32.040322,-6.690501,"2023:04:14 12:33:49","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_192501.jpg",32.014682,-6.720869,"2023:04:14 11:43:11","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_192657.jpg",32.0147619722222,-6.72147997222222,"2023:04:14 11:46:36","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_204037.jpg",32.018838,-6.723643,"2023:04:14 10:42:21","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_204336.jpg",32.0164699722222,-6.721465,"2023:04:14 10:23:34","Morocco"
"D:/Backup photos Lily 2023_04_29/Camera/IMG_20230414_204802.jpg",32.0151839722222,-6.719824,"2023:04:14 10:01:17","Morocco"
